Node_ID,Centroide,UF
20304,Nova Olinda do Maranhão,MA
20305,Centro do Guilherme,MA
20306,Centro Novo do Maranhão,MA
20307,Governador Nunes Freire,MA
20308,Santa Luzia do Paruá,MA
20309,Presidente Médici,MA
20310,Maranhãozinho,MA
20311,Pedro do Rosário,MA
20312,Presidente Sarney,MA
20313,Santa Helena,MA
20314,Turilândia,MA
20315,Conceição do Lago-Açu,MA
20316,Lago Verde,MA
20317,Vitória do Mearim,MA
20318,Cajari,MA
20319,Viana,MA
20320,Arari,MA
20321,Miranda do Norte,MA
20322,Anajatuba,MA
20323,São Mateus do Maranhão,MA
20324,Coroatá,MA
20325,Pirapemas,MA
20326,Matões do Norte,MA
20327,Cantanhede,MA
20328,Itapecuru Mirim,MA
20329,Matinha,MA
20330,Olinda Nova do Maranhão,MA
20331,São Vicente Ferrer,MA
20332,Palmeirândia,MA
20333,São Bento,MA
20334,São João Batista,MA
20335,Bacurituba,MA
20336,Cajapió,MA
20337,Pinheiro,MA
20338,Peri Mirim,MA
20339,Bequimão,MA
20340,Central do Maranhão,MA
20341,Guimarães,MA
20342,Santa Rita,MA
20343,Bacabeira,MA
20344,Rosário,MA
20345,Presidente Juscelino,MA
20346,Cachoeira Grande,MA
20347,Axixá,MA
20348,Icatu,MA
20349,São Luis,MA
20350,Alcântara,MA
20351,Paço do Lumiar,MA
20352,São José de Ribamar,MA
20353,Raposa,MA
20354,Junco do Maranhão,MA
20355,Maracaçumé,MA
20356,Amapá do Maranhão,MA
20357,Carutapera,MA
20358,Godofredo Viana,MA
20359,Cândido Mendes,MA
20360,Luís Domingues,MA
20361,Turiaçu,MA
20362,Serrano do Maranhão,MA
20363,Bacuri,MA
20364,Apicum-Açu,MA
20365,Cururupu,MA
20366,Mirinzal,MA
20367,Porto Rico do Maranhão,MA
20368,Cedral,MA
20369,Vargem Grande,MA
20370,Nina Rodrigues,MA
20371,Presidente Vargas,MA
20372,São Benedito do Rio Preto,MA
20373,Afonso Cunha,MA
20374,Chapadinha,MA
20375,Anapurus,MA
20376,Belágua,MA
20377,Urbano Santos,MA
20378,Mata Roma,MA
20379,Morros,MA
20380,Humberto de Campos,MA
20381,Primeira Cruz,MA
20382,Santo Amaro do Maranhão,MA
20383,Duque Bacelar,MA
20384,Miguel Alves,PI
20385,Buriti,MA
20386,Brejo,MA
20387,Nossa Senhora dos Remédios,PI
20388,Porto,PI
20389,Campo Largo do Piauí,PI
20390,Matias Olímpio,PI
20391,Milagres do Maranhão,MA
20392,Santa Quitéria do Maranhão,MA
20393,Madeiro,PI
20394,São João do Arraial,PI
20395,Esperantina,PI
20396,Morro do Chapéu do Piauí,PI
20397,Batalha,PI
20398,Joca Marques,PI
20399,Luzilândia,PI
20400,São Bernardo,MA
20401,Magalhães de Almeida,MA
20402,Joaquim Pires,PI
20403,Murici dos Portelas,PI
20404,Barreirinhas,MA
20405,Paulino Neves,MA
20406,Santana do Maranhão,MA
20407,Tutóia,MA
20408,Água Doce do Maranhão,MA
20409,Itinga,MG
20410,Comercinho,MG
20411,Ponto dos Volantes,MG
20412,Itaobim,MG
20413,Santa Cruz de Salinas,MG
20414,Curral de Dentro,MG
20415,Medina,MG
20416,Cachoeira de Pajeú,MG
20417,Águas Vermelhas,MG
20418,Joaíma,MG
20419,Jequitinhonha,MG
20420,Pedra Azul,MG
20421,Berizal,MG
20422,Ninheira,MG
20423,Cordeiros,BA
20424,Piripá,BA
20425,Presidente Jânio Quadros,BA
20426,Divisa Alegre,MG
20427,Cândido Sales,BA
20428,Divisópolis,MG
20429,Encruzilhada,BA
20430,Tremedal,BA
20431,Belo Campo,BA
20432,Caraíbas,BA
20433,Felisburgo,MG
20434,Rio do Prado,MG
20435,Palmópolis,MG
20436,Rubim,MG
20437,Almenara,MG
20438,Bandeira,MG
20439,Santo Antônio do Jacinto,MG
20440,Jacinto,MG
20441,Santa Maria do Salto,MG
20442,Jordânia,MG
20443,Salto da Divisa,MG
20444,Mata Verde,MG
20445,Ribeirão do Largo,BA
20446,Macarani,BA
20447,Itambé,BA
20448,Vitória da Conquista,BA
20449,Caatiba,BA
20450,Barra do Choça,BA
20451,Maiquinique,BA
20452,Itapetinga,BA
20453,Itarantim,BA
20454,Potiraguá,BA
20455,Nova Canaã,BA
20456,Itororó,BA
20457,Firmino Alves,BA
20458,Ibicuí,BA
20459,Iguaí,BA
20460,Guajeru,BA
20461,Malhada de Pedras,BA
20462,Maetinga,BA
20463,Aracatu,BA
20464,Brumado,BA
20465,Livramento de Nossa Senhora,BA
20466,Dom Basílio,BA
20467,Anagé,BA
20468,Caetanos,BA
20469,Tanhaçu,BA
20470,Ituaçu,BA
20471,Contendas do Sincorá,BA
20472,Rio de Contas,BA
20473,Piatã,BA
20474,Jussiape,BA
20475,Abaíra,BA
20476,Boninal,BA
20477,Barra da Estiva,BA
20478,Ibicoara,BA
20479,Iramaia,BA
20480,Mucugê,BA
20481,Andaraí,BA
20482,Itaeté,BA
20483,Nova Redenção,BA
20484,Ibiquera,BA
20485,Mirante,BA
20486,Planalto,BA
20487,Bom Jesus da Serra,BA
20488,Poções,BA
20489,Boa Nova,BA
20490,Dário Meira,BA
20491,Itagi,BA
20492,Manoel Vitorino,BA
20493,Lafaiete Coutinho,BA
20494,Aiquara,BA
20495,Jitaúna,BA
20496,Jequié,BA
20497,Maracás,BA
20498,Marcionílio Souza,BA
20499,Boa Vista do Tupim,BA
20500,Itiruçu,BA
20501,Lajedo do Tabocal,BA
20502,Planaltino,BA
20503,Jaguaquara,BA
20504,Itaquara,BA
20505,Irajuba,BA
20506,Iaçu,BA
20507,Nova Itarana,BA
20508,Milagres,BA
20509,Guaratinga,BA
20510,Itabela,BA
20511,Eunápolis,BA
20512,Itagimirim,BA
20513,Itapebi,BA
20514,Porto Seguro,BA
20515,Santa Cruz Cabrália,BA
20516,Belmonte,BA
20517,Pau Brasil,BA
20518,Camacan,BA
20519,Santa Luzia,BA
20520,Arataca,BA
20521,Itaju do Colônia,BA
20522,Santa Cruz da Vitória,BA
20523,Floresta Azul,BA
20524,Ibicaraí,BA
20525,Almadina,BA
20526,Jussari,BA
20527,São José da Vitória,BA
20528,Itapé,BA
20529,Governador Lomanto Júnior,BA
20530,Mascote,BA
20531,Una,BA
20532,Canavieiras,BA
20533,Buerarema,BA
20534,Itabuna,BA
20535,ILHÉUS,BA
20536,Itagibá,BA
20537,Barra do Rocha,BA
20538,Coaraci,BA
20539,Itajuípe,BA
20540,Itapitanga,BA
20541,Gongogi,BA
20542,Ubatã,BA
20543,Aurelino Leal,BA
20544,Ubaitaba,BA
20545,Ibirapitanga,BA
20546,Ipiaú,BA
20547,Ibirataia,BA
20548,Apuarema,BA
20549,Itamari,BA
20550,Nova Ibiá,BA
20551,Gandu,BA
20552,Wenceslau Guimarães,BA
20553,Piraí do Norte,BA
20554,Uruçuca,BA
20555,Itacaré,BA
20556,Camamu,BA
20557,Igrapiúna,BA
20558,Ituberá,BA
20559,Maraú,BA
20560,Cravolândia,BA
20561,Santa Inês,BA
20562,Ubaíra,BA
20563,Teolândia,BA
20564,Presidente Tancredo Neves,BA
20565,Jiquiriçá,BA
20566,Mutuípe,BA
20567,Laje,BA
20568,Brejões,BA
20569,Amargosa,BA
20570,Itatim,BA
20571,São Miguel das Matas,BA
20572,Elísio Medrado,BA
20573,Varzedo,BA
20574,Santa Teresinha,BA
20575,Castro Alves,BA
20576,Nilo Peçanha,BA
20577,Taperoá,BA
20578,Valença,BA
20579,Cairu,BA
20580,Jaguaripe,BA
20581,Santo Antônio de Jesus,BA
20582,Dom Macedo Costa,BA
20583,Muniz Ferreira,BA
20584,Conceição do Almeida,BA
20585,Sapeaçu,BA
20586,São Felipe,BA
20587,Cruz das Almas,BA
20588,Aratuípe,BA
20589,Nazaré,BA
20590,Governador Mangabeira,BA
20591,Muritiba,BA
20592,São Félix,BA
20593,Cachoeira,BA
20594,Maragogipe,BA
20595,Salinas da Margarida,BA
20596,Itaparica,BA
20597,Vera Cruz,BA
20598,Saubara,BA
20599,São Francisco do Conde,BA
20600,Madre de Deus,BA
20601,Candeias,BA
20602,Salvador,BA
20603,Lauro de Freitas,BA
20604,Simões Filho,BA
20605,Camaçari,BA
20606,Dias d'Ávila,BA
20607,Seabra,BA
20608,Palmeiras,BA
20609,Iraquara,BA
20610,Souto Soares,BA
20611,Barro Alto,BA
20612,Canarana,BA
20613,Mulungu do Morro,BA
20614,Cafarnaum,BA
20615,Lençóis,BA
20616,Wagner,BA
20617,Lajedinho,BA
20618,Utinga,BA
20619,Bonito,BA
20620,Morro do Chapéu,BA
20621,Lapão,BA
20622,Irecê,BA
20623,São Gabriel,BA
20624,João Dourado,BA
20625,América Dourada,BA
20626,Várzea Nova,BA
20627,Umburanas,BA
20628,Ourolândia,BA
20629,Ruy Barbosa,BA
20630,Tapiramutá,BA
20631,Mundo Novo,BA
20632,Piritiba,BA
20633,Itaberaba,BA
20634,Macajuba,BA
20635,Baixa Grande,BA
20636,Mairi,BA
20637,Várzea da Roça,BA
20638,Pintadas,BA
20639,Miguel Calmon,BA
20640,Jacobina,BA
20641,Caém,BA
20642,Mirangaba,BA
20643,Saúde,BA
20644,Várzea do Poço,BA
20645,Serrolândia,BA
20646,Quixabeira,BA
20647,Caldeirão Grande,BA
20648,Capim Grosso,BA
20649,São José do Jacuípe,BA
20650,Ponto Novo,BA
20651,Pindobaçu,BA
20652,Campo Formoso,BA
20653,Antônio Gonçalves,BA
20654,Filadélfia,BA
20655,Sento Sé,BA
20656,Capitão Gervásio Oliveira,PI
20657,Lagoa do Barro do Piauí,PI
20658,Casa Nova,BA
20659,Queimada Nova,PI
20660,Afrânio,PE
20661,Sobradinho,BA
20662,Senhor do Bonfim,BA
20663,Jaguarari,BA
20664,Juazeiro,BA
20665,Petrolina,PE
20666,Dormentes,PE
20667,Lagoa Grande,PE
20668,Curaçá,BA
20669,Ipirá,BA
20670,Rafael Jambeiro,BA
20671,Serra Preta,BA
20672,Pé de Serra,BA
20673,Capela do Alto Alegre,BA
20674,Nova Fátima,BA
20675,Riachão do Jacuípe,BA
20676,Santo Estêvão,BA
20677,Cabaceiras do Paraguaçu,BA
20678,Antônio Cardoso,BA
20679,Ipecaetá,BA
20680,Anguera,BA
20681,Conceição da Feira,BA
20682,São Gonçalo dos Campos,BA
20683,Feira de Santana,BA
20684,Tanquinho,BA
20685,Candeal,BA
20686,Conceição do Coité,BA
20687,Ichu,BA
20688,Santa Bárbara,BA
20689,Santanópolis,BA
20690,Serrinha,BA
20691,Lamarão,BA
20692,Biritinga,BA
20693,Gavião,BA
20694,São Domingos,BA
20695,Valente,BA
20696,Retirolândia,BA
20697,Santaluz,BA
20698,Queimadas,BA
20699,Itiúba,BA
20700,Nordestina,BA
20701,Cansanção,BA
20702,Barrocas,BA
20703,Teofilândia,BA
20704,Araci,BA
20705,Quijingue,BA
20706,Euclides da Cunha,BA
20707,Santo Amaro,BA
20708,Amélia Rodrigues,BA
20709,Conceição do Jacuípe,BA
20710,Terra Nova,BA
20711,Coração de Maria,BA
20712,Teodoro Sampaio,BA
20713,Pedrão,BA
20714,São Sebastião do Passé,BA
20715,Mata de São João,BA
20716,Catu,BA
20717,Pojuca,BA
20718,Aramari,BA
20720,Irará,BA
20721,Água Fria,BA
20722,Ouriçangas,BA
20723,Sátiro Dias,BA
20724,Inhambupe,BA
20725,Araças,BA
20726,Itanagra,BA
20727,Entre Rios,BA
20728,Aporá,BA
20729,Acajutiba,BA
20730,Cardeal da Silva,BA
20731,Esplanada,BA
20732,Jandaíra,BA
20733,Olindina,BA
20734,Nova Soure,BA
20735,Cipó,BA
20736,Ribeira do Amparo,BA
20737,Tucano,BA
20738,Ribeira do Pombal,BA
20739,Banzaê,BA
20740,Heliópolis,BA
20741,Cícero Dantas,BA
20742,Crisópolis,BA
20743,Itapicuru,BA
20744,Rio Real,BA
20745,Cristinápolis,SE
20746,Tomar do Geru,SE
20747,Tobias Barreto,SE
20748,Itabaianinha,SE
20749,Poço Verde,SE
20750,Fátima,BA
20751,Adustina,BA
20752,Paripiranga,BA
20753,Simão Dias,SE
20754,Andorinha,BA
20755,Monte Santo,BA
20756,Uauá,BA
20757,Canudos,BA
20758,Santa Maria da Boa Vista,PE
20759,Orocó,PE
20760,Chorrochó,BA
20761,Macururé,BA
20762,Abaré,BA
20763,Cabrobó,PE
20764,Belém de São Francisco,PE
20765,Antas,BA
20766,Novo Triunfo,BA
20767,Jeremoabo,BA
20768,Sítio do Quinto,BA
20769,Coronel João Sá,BA
20770,Pedro Alexandre,BA
20771,Santa Brígida,BA
20772,Canindé de São Francisco,SE
20773,Piranhas,AL
20774,Olho d'Água do Casado,AL
20775,Petrolândia,PE
20776,Rodelas,BA
20777,Itacuruba,PE
20778,Floresta,PE
20779,Paulo Afonso,BA
20780,Glória,BA
20781,Jatobá,PE
20782,Tacaratu,PE
20783,Delmiro Gouveia,AL
20784,Pariconha,AL
20785,Água Branca,AL
20786,Inhapi,AL
20787,Inajá,PE
20788,Conde,BA
20789,Umbaúba,SE
20790,Indiaroba,SE
20791,Arauá,SE
20792,Pedrinhas,SE
20793,Riachão do Dantas,SE
20794,Boquim,SE
20795,Santa Luzia do Itanhy,SE
20796,Estância,SE
20797,Salgado,SE
20798,Lagarto,SE
20799,São Domingos,SE
20800,Pinhão,SE
20801,Pedra Mole,SE
20802,Campo do Brito,SE
20803,Macambira,SE
20804,Frei Paulo,SE
20805,Itaporanga d'Ajuda,SE
20806,Areia Branca,SE
20807,Itabaiana,SE
20808,Ribeirópolis,SE
20809,Malhador,SE
20810,Moita Bonita,SE
20811,São Cristóvão,SE
20812,Laranjeiras,SE
20813,Nossa Senhora do Socorro,SE
20814,Aracaju,SE
20815,Barra dos Coqueiros,SE
20816,Santo Amaro das Brotas,SE
20817,Riachuelo,SE
20818,Santa Rosa de Lima,SE
20819,Divina Pastora,SE
20820,Siriri,SE
20821,Maruim,SE
20822,Rosário do Catete,SE
20823,General Maynard,SE
20824,Carmópolis,SE
20825,Capela,SE
20826,Pirambu,SE
20827,Japaratuba,SE
20828,Carira,SE
20829,Monte Alegre de Sergipe,SE
20830,Nossa Senhora Aparecida,SE
20831,São Miguel do Aleixo,SE
20832,Feira Nova,SE
20833,Nossa Senhora da Glória,SE
20834,Poço Redondo,SE
20835,Pão de Açúcar,AL
20836,Porto da Folha,SE
20837,Belo Monte,AL
20838,Senador Rui Palmeira,AL
20839,São José da Tapera,AL
20840,Carneiros,AL
20841,Palestina,AL
20842,Monteirópolis,AL
20843,Olho d'Água das Flores,AL
20844,Nossa Senhora das Dores,SE
20845,Cumbe,SE
20846,Gracho Cardoso,SE
20847,Aquidabã,SE
20848,Itabi,SE
20849,Canhoba,SE
20850,Nossa Senhora de Lourdes,SE
20851,Gararu,SE
20852,Traipu,AL
20853,Muribeca,SE
20854,Malhada dos Bois,SE
20855,São Francisco,SE
20856,Cedro de São João,SE
20857,Japoatã,SE
20858,Amparo de São Francisco,SE
20859,Telha,SE
20860,Propriá,SE
20861,Porto Real do Colégio,AL
20862,São Brás,AL
20863,Olho d'Água Grande,AL
20864,Jacaré dos Homens,AL
20865,Batalha,AL
20866,Olivença,AL
20867,Jaramataia,AL
20868,Major Isidoro,AL
20869,Girau do Ponciano,AL
20870,Campo Grande,AL
20871,Lagoa da Canoa,AL
20872,Craíbas,AL
20873,Mata Grande,AL
20874,Manari,PE
20875,Canapi,AL
20876,Poço das Trincheiras,AL
20877,Santana do Ipanema,AL
20878,Maravilha,AL
20879,Ouro Branco,AL
20880,Itaíba,PE
20881,Ibimirim,PE
20882,Tupanatinga,PE
20883,Dois Riachos,AL
20884,Cacimbinhas,AL
20885,Águas Belas,PE
20886,Minador do Negrão,AL
20887,Estrela de Alagoas,AL
20888,Iati,PE
20889,Buíque,PE
20890,Arcoverde,PE
20891,Venturosa,PE
20892,Pedra,PE
20893,Alagoinha,PE
20894,Pacatuba,SE
20895,Santana do São Francisco,SE
20896,Neópolis,SE
20897,Penedo,AL
20898,Ilha das Flores,SE
20899,Brejo Grande,SE
20900,Igreja Nova,AL
20901,Piaçabuçu,AL
20902,Feliz Deserto,AL
20903,Feira Grande,AL
20904,Arapiraca,AL
20905,São Sebastião,AL
20906,Junqueiro,AL
20907,Limoeiro de Anadia,AL
20908,Coité do Nóia,AL
20909,Igaci,AL
20910,Taquarana,AL
20911,Belém,AL
20912,Teotônio Vilela,AL
20913,Campo Alegre,AL
20914,Anadia,AL
20915,Tanque d'Arca,AL
20916,Mar Vermelho,AL
20917,Maribondo,AL
20918,Boca da Mata,AL
20919,Pindoba,AL
20920,Coruripe,AL
20921,Jequiá da Praia,AL
20922,São Miguel dos Campos,AL
20923,Roteiro,AL
20924,Pilar,AL
20925,Atalaia,AL
20926,Barra de São Miguel,AL
20927,Marechal Deodoro,AL
20928,Coqueiro Seco,AL
20929,Santa Luzia do Norte,AL
20930,Satuba,AL
20931,Rio Largo,AL
20932,Maceió,AL
20933,Palmeira dos Índios,AL
20934,Quebrangulo,AL
20935,Bom Conselho,PE
20936,Terezinha,PE
20937,Saloá,PE
20938,Paranatama,PE
20939,Lagoa do Ouro,PE
20940,Brejão,PE
20941,Paulo Jacinto,AL
20942,Viçosa,AL
20943,Chã Preta,AL
20944,Correntes,PE
20945,Palmeirina,PE
20946,Santana do Mundaú,AL
20947,Caetés,PE
20948,Capoeiras,PE
20949,Garanhuns,PE
20950,Jucati,PE
20951,São Bento do Una,PE
20952,São João,PE
20953,Jupi,PE
20954,Calçado,PE
20955,Lajedo,PE
20956,Angelim,PE
20957,Canhotinho,PE
20958,Ibirajuba,PE
20959,Cachoeirinha,PE
20960,Cajueiro,AL
20961,Capela,AL
20962,Murici,AL
20963,Branquinha,AL
20964,São José da Laje,AL
20965,União dos Palmares,AL
20966,Ibateguara,AL
20967,Messias,AL
20968,Flexeiras,AL
20969,Joaquim Gomes,AL
20970,Colônia Leopoldina,AL
20971,Novo Lino,AL
20972,Jurema,PE
20973,Quipapá,PE
20974,São Benedito do Sul,PE
20975,Panelas,PE
20976,Altinho,PE
20977,Cupira,PE
20978,Agrestina,PE
20979,Maraial,PE
20980,Lagoa dos Gatos,PE
20981,Jaqueira,PE
20982,Catende,PE
20983,Belém de Maria,PE
20984,São Joaquim do Monte,PE
20985,Bonito,PE
20986,Barra de Guabiraba,PE
20987,Paripueira,AL
20988,São Luís do Quitunde,AL
20989,Barra de Santo Antônio,AL
20990,Passo de Camaragibe,AL
20991,Matriz de Camaragibe,AL
20992,Jundiá,AL
20993,Porto Calvo,AL
20994,São Miguel dos Milagres,AL
20995,Porto de Pedras,AL
20996,Japaratinga,AL
20997,Maragogi,AL
20998,Xexéu,PE
20999,Campestre,AL
21000,Palmares,PE
21001,Água Preta,PE
21002,Jacuípe,AL
21003,Joaquim Nabuco,PE
21004,Cortês,PE
21005,São José da Coroa Grande,PE
21006,Barreiros,PE
21007,Rio Formoso,PE
21008,Gameleira,PE
21009,Ribeirão,PE
21010,Tamandaré,PE
21011,Sirinhaém,PE
21012,Ipojuca,PE
21013,Campo Alegre do Fidalgo,PI
21014,São Francisco de Assis do Piauí,PI
21015,Bela Vista do Piauí,PI
21016,Conceição do Canindé,PI
21017,Simplício Mendes,PI
21018,Campinas do Piauí,PI
21019,Santo Inácio do Piauí,PI
21020,Floresta do Piauí,PI
21021,Isaías Coelho,PI
21022,Vera Mendes,PI
21023,Itainópolis,PI
21024,Jacobina do Piauí,PI
21025,Paulistana,PI
21026,Acauã,PI
21027,Patos do Piauí,PI
21028,Caridade do Piauí,PI
21029,Curral Novo do Piauí,PI
21030,Massapê do Piauí,PI
21031,Jaicós,PI
21032,Belém do Piauí,PI
21033,Padre Marcos,PI
21034,Wall Ferraz,PI
21035,Santa Cruz do Piauí,PI
21036,Paquetá,PI
21037,São João da Varjota,PI
21038,Ipiranga do Piauí,PI
21039,Aroeiras do Itaim,PI
21040,Dom Expedito Lopes,PI
21041,Santana do Piauí,PI
21042,Picos,PI
21043,São José do Piauí,PI
21044,Inhuma,PI
21045,Novo Oriente do Piauí,PI
21046,Valença do Piauí,PI
21047,Lagoa do Sítio,PI
21048,Geminiano,PI
21049,Sussuapara,PI
21050,Bocaina,PI
21051,São Luis do Piauí,PI
21052,Santo Antônio de Lisboa,PI
21053,Campo Grande do Piauí,PI
21054,Vila Nova do Piauí,PI
21055,Francisco Santos,PI
21056,Monsenhor Hipólito,PI
21057,Alagoinha do Piauí,PI
21058,São João da Canabrava,PI
21059,Betânia do Piauí,PI
21060,Santa Filomena,PE
21061,Simões,PI
21062,Marcolândia,PI
21063,Araripina,PE
21064,Santa Cruz,PE
21065,Ouricuri,PE
21066,Trindade,PE
21067,Ipubi,PE
21068,Bodocó,PE
21069,Alegrete do Piauí,PI
21070,Francisco Macedo,PI
21071,São Julião,PI
21072,Caldeirão Grande do Piauí,PI
21073,Fronteiras,PI
21074,Salitre,CE
21075,Pio IX,PI
21076,Araripe,CE
21077,Campos Sales,CE
21078,Potengi,CE
21079,Assaré,CE
21080,Aiuaba,CE
21081,Arneiroz,CE
21082,Antonina do Norte,CE
21083,Saboeiro,CE
21084,Aroazes,PI
21085,São João da Serra,PI
21086,Novo Santo Antônio,PI
21087,Castelo do Piauí,PI
21088,Pimenteiras,PI
21089,Assunção do Piauí,PI
21090,São Miguel do Tapuio,PI
21091,Buriti dos Montes,PI
21092,Juazeiro do Piauí,PI
21093,Jatobá do Piauí,PI
21094,Sigefredo Pacheco,PI
21095,Capitão de Campos,PI
21096,Piripiri,PI
21097,Lagoa de São Francisco,PI
21098,Pedro II,PI
21099,Poranga,CE
21100,Milton Brandão,PI
21101,Domingos Mourão,PI
21102,Croatá,CE
21103,Parambu,CE
21104,Quiterianópolis,CE
21105,Novo Oriente,CE
21106,Tauá,CE
21107,Catarina,CE
21108,Independência,CE
21109,Crateús,CE
21110,Ararendá,CE
21111,Ipaporanga,CE
21112,Ipueiras,CE
21113,Ipu,CE
21114,Pires Ferreira,CE
21115,Nova Russas,CE
21116,Hidrolândia,CE
21117,Tamboril,CE
21118,Monsenhor Tabosa,CE
21119,Catunda,CE
21120,Santa Quitéria,CE
21121,Terra Nova,PE
21122,Parnamirim,PE
21123,Granito,PE
21124,Exu,PE
21125,Moreilândia,PE
21126,Serrita,PE
21127,Salgueiro,PE
21128,Verdejante,PE
21129,Cedro,PE
21130,Penaforte,CE
21131,Jardim,CE
21132,Porteiras,CE
21133,Jati,CE
21134,Brejo Santo,CE
21135,Abaiara,CE
21136,Santana do Cariri,CE
21137,Nova Olinda,CE
21138,Altaneira,CE
21139,Crato,CE
21140,Farias Brito,CE
21141,Tarrafas,CE
21142,Jucás,CE
21143,Cariús,CE
21144,Barbalha,CE
21145,Juazeiro do Norte,CE
21146,Missão Velha,CE
21147,Caririaçu,CE
21148,Granjeiro,CE
21149,Milagres,CE
21150,Aurora,CE
21151,Várzea Alegre,CE
21152,Cedro,CE
21153,Iguatu,CE
21154,Lavras da Mangabeira,CE
21155,Icó,CE
21156,Carnaubeira da Penha,PE
21157,Mirandiba,PE
21158,Serra Talhada,PE
21159,São José do Belmonte,PE
21160,Santa Inês,PB
21161,Mauriti,CE
21162,Conceição,PB
21163,Ibiara,PB
21164,Santana de Mangueira,PB
21165,Betânia,PE
21166,Calumbi,PE
21167,Santa Cruz da Baixa Verde,PE
21168,Manaíra,PB
21169,Triunfo,PE
21170,São José de Princesa,PB
21171,Curral Velho,PB
21172,Diamante,PB
21173,Boa Ventura,PB
21174,Nova Olinda,PB
21175,Pedra Branca,PB
21176,Flores,PE
21177,Princesa Isabel,PB
21178,Carnaíba,PE
21179,Quixaba,PE
21180,Tavares,PB
21181,Santana dos Garrotes,PB
21182,Juru,PB
21183,Barro,CE
21184,Monte Horebe,PB
21185,Cachoeira dos Índios,PB
21186,Bom Jesus,PB
21187,Cajazeiras,PB
21188,Bonito de Santa Fé,PB
21189,São José de Piranhas,PB
21190,Serra Grande,PB
21191,São José de Caiana,PB
21192,Carrapateira,PB
21193,Marizópolis,PB
21194,Nazarezinho,PB
21195,Ipaumirim,CE
21196,Baixio,CE
21197,Umari,CE
21198,Santa Helena,PB
21199,Triunfo,PB
21200,Bernardino Batista,PB
21201,São João do Rio do Peixe,PB
21202,Poço de José de Moura,PB
21203,Santarém,PB
21204,Uiraúna,PB
21205,Poço Dantas,PB
21206,Venha-Ver,RN
21207,Paraná,RN
21208,Luís Gomes,RN
21209,Major Sales,RN
21210,José da Penha,RN
21211,Itaporanga,PB
21212,Igaracy,PB
21213,Aguiar,PB
21214,São José da Lagoa Tapada,PB
21215,Piancó,PB
21216,Coremas,PB
21217,Cajazeirinhas,PB
21218,Sousa,PB
21219,Aparecida,PB
21220,São Francisco,PB
21221,Vieirópolis,PB
21222,Lastro,PB
21223,Tenente Ananias,RN
21224,Santa Cruz,PB
21225,Alexandria,RN
21226,São Domingos de Pombal,PB
21227,Lagoa,PB
21228,Pombal,PB
21229,Bom Sucesso,PB
21230,Jericó,PB
21231,Brejo dos Santos,PB
21232,Acopiara,CE
21233,Piquet Carneiro,CE
21234,Mombaça,CE
21235,Pedra Branca,CE
21236,Senador Pompeu,CE
21237,Quixelô,CE
21238,Deputado Irapuan Pinheiro,CE
21239,Orós,CE
21240,Milhã,CE
21241,Solonópole,CE
21242,Banabuiú,CE
21243,Boa Viagem,CE
21244,Madalena,CE
21245,Itatira,CE
21246,Quixeramobim,CE
21247,Choró,CE
21248,Quixadá,CE
21249,Canindé,CE
21250,Caridade,CE
21251,Itapiúna,CE
21252,Aratuba,CE
21253,Mulungu,CE
21254,Guaramiranga,CE
21255,Capistrano,CE
21256,Baturité,CE
21257,Aracoiaba,CE
21258,Pacoti,CE
21259,Jaguaribe,CE
21260,São Miguel,RN
21261,Coronel João Pessoa,RN
21262,Pereiro,CE
21263,Riacho de Santana,RN
21264,Água Nova,RN
21265,Dr. Severiano,RN
21266,Encanto,RN
21267,Ererê,CE
21268,Iracema,CE
21269,Jaguaretama,CE
21270,Jaguaribara,CE
21271,Alto Santo,CE
21272,Rafael Fernandes,RN
21273,Marcelino Vieira,RN
21274,Pau dos Ferros,RN
21275,Pilões,RN
21276,Francisco Dantas,RN
21277,São Francisco do Oeste,RN
21278,Taboleiro Grande,RN
21279,Rodolfo Fernandes,RN
21280,Antônio Martins,RN
21281,Serrinha dos Pintos,RN
21282,Martins,RN
21283,João Dias,RN
21284,Frutuoso Gomes,RN
21285,Lucrécia,RN
21286,Almino Afonso,RN
21287,Portalegre,RN
21288,Viçosa,RN
21289,Riacho da Cruz,RN
21290,Itaú,RN
21291,Severiano Melo,RN
21292,Umarizal,RN
21293,Potiretama,CE
21294,São João do Jaguaribe,CE
21295,Tabuleiro do Norte,CE
21296,Apodi,RN
21297,Ibaretama,CE
21298,Ibicuitinga,CE
21299,Morada Nova,CE
21300,Ocara,CE
21301,Redenção,CE
21302,Acarapé,CE
21303,Barreira,CE
21304,Chorozinho,CE
21305,Limoeiro do Norte,CE
21306,Quixeré,CE
21307,Russas,CE
21308,Palhano,CE
21309,Jaguaruana,CE
21310,Itaiçaba,CE
21311,Aracati,CE
21312,Fortim,CE
21313,Brasileira,PI
21314,Piracuruca,PI
21315,São José do Divino,PI
21316,Caxingó,PI
21317,Caraúbas do Piauí,PI
21318,Buriti dos Lopes,PI
21319,Cocal,PI
21320,Cocal dos Alves,PI
21321,Bom Princípio do Piauí,PI
21322,São João da Fronteira,PI
21323,Carnaubal,CE
21324,Ubajara,CE
21325,Tianguá,CE
21326,Viçosa do Ceará,CE
21327,Araioses,MA
21328,Parnaíba,PI
21329,Ilha Grande,PI
21330,Luís Correia,PI
21331,Cajueiro da Praia,PI
21332,Chaval,CE
21333,Barroquinha,CE
